TAG,TEXT,LINK
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/event/workshop-on-sustainability-through-technical-intervention-stti-2018-3"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/event/workshop-on-sustainability-through-technical-intervention-stti-2018-3"
<p>,"","http://thapar.edu/pages/event/workshop-on-sustainability-through-technical-intervention-stti-2018-3"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/event/workshop-on-sustainability-through-technical-intervention-stti-2018-3"
<p>,"","http://thapar.edu/pages/event/workshop-on-sustainability-through-technical-intervention-stti-2018-3"
<p>,"+91-175-2393021","http://thapar.edu/pages/event/workshop-on-sustainability-through-technical-intervention-stti-2018-3"
<p>,"info@thapar.edu","http://thapar.edu/pages/event/workshop-on-sustainability-through-technical-intervention-stti-2018-3"
<p>,"Admission Helpline +91-8882134828","http://thapar.edu/pages/event/workshop-on-sustainability-through-technical-intervention-stti-2018-3"
<p>,"admissions@thapar.edu","http://thapar.edu/pages/event/workshop-on-sustainability-through-technical-intervention-stti-2018-3"
<p>,"Applications queries +91-8882134828","http://thapar.edu/pages/event/workshop-on-sustainability-through-technical-intervention-stti-2018-3"
<p>,"technical_support@thapar.edu","http://thapar.edu/pages/event/workshop-on-sustainability-through-technical-intervention-stti-2018-3"
<p>,"From 01:23 PM Monday, 25 June 2018 To 01:23 PM Saturday, 1 September 2018","http://thapar.edu/pages/event/frosh-infobot-20183"
<p>,"Click here for admission related queries (UG)","http://thapar.edu/pages/event/frosh-infobot-20183"
<p>,"","http://thapar.edu/pages/event/frosh-infobot-20183"
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/event/frosh-infobot-20183"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/event/frosh-infobot-20183"
<p>,"","http://thapar.edu/pages/event/frosh-infobot-20183"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/event/frosh-infobot-20183"
<p>,"","http://thapar.edu/pages/event/frosh-infobot-20183"
<p>,"+91-175-2393021","http://thapar.edu/pages/event/frosh-infobot-20183"
<p>,"info@thapar.edu","http://thapar.edu/pages/event/frosh-infobot-20183"
<p>,"Admission Helpline +91-8882134828","http://thapar.edu/pages/event/frosh-infobot-20183"
<p>,"admissions@thapar.edu","http://thapar.edu/pages/event/frosh-infobot-20183"
<p>,"Applications queries +91-8882134828","http://thapar.edu/pages/event/frosh-infobot-20183"
<p>,"technical_support@thapar.edu","http://thapar.edu/pages/event/frosh-infobot-20183"
<p>,"From 09:39 AM Thursday, 26 July 2018 To 09:39 AM Monday, 30 July 2018","http://thapar.edu/pages/event/notice-regarding-completion-of-room-allotment-by-30th-july3"
<p>,"Download Notice here","http://thapar.edu/pages/event/notice-regarding-completion-of-room-allotment-by-30th-july3"
<p>,"","http://thapar.edu/pages/event/notice-regarding-completion-of-room-allotment-by-30th-july3"
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/event/notice-regarding-completion-of-room-allotment-by-30th-july3"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/event/notice-regarding-completion-of-room-allotment-by-30th-july3"
<p>,"","http://thapar.edu/pages/event/notice-regarding-completion-of-room-allotment-by-30th-july3"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/event/notice-regarding-completion-of-room-allotment-by-30th-july3"
<p>,"","http://thapar.edu/pages/event/notice-regarding-completion-of-room-allotment-by-30th-july3"
<p>,"+91-175-2393021","http://thapar.edu/pages/event/notice-regarding-completion-of-room-allotment-by-30th-july3"
<p>,"info@thapar.edu","http://thapar.edu/pages/event/notice-regarding-completion-of-room-allotment-by-30th-july3"
<p>,"Admission Helpline +91-8882134828","http://thapar.edu/pages/event/notice-regarding-completion-of-room-allotment-by-30th-july3"
<p>,"admissions@thapar.edu","http://thapar.edu/pages/event/notice-regarding-completion-of-room-allotment-by-30th-july3"
<p>,"Applications queries +91-8882134828","http://thapar.edu/pages/event/notice-regarding-completion-of-room-allotment-by-30th-july3"
<p>,"technical_support@thapar.edu","http://thapar.edu/pages/event/notice-regarding-completion-of-room-allotment-by-30th-july3"
<p>,"From 05:10 PM Tuesday, 10 July 2018 To 05:10 PM Wednesday, 18 July 2018","http://thapar.edu/pages/event/national-conference-on-inclusive-education-and-technologies3"
<p>,"Click here to view the details","http://thapar.edu/pages/event/national-conference-on-inclusive-education-and-technologies3"
<p>,"","http://thapar.edu/pages/event/national-conference-on-inclusive-education-and-technologies3"
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/event/national-conference-on-inclusive-education-and-technologies3"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/event/national-conference-on-inclusive-education-and-technologies3"
<p>,"","http://thapar.edu/pages/event/national-conference-on-inclusive-education-and-technologies3"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/event/national-conference-on-inclusive-education-and-technologies3"
<p>,"","http://thapar.edu/pages/event/national-conference-on-inclusive-education-and-technologies3"
<p>,"+91-175-2393021","http://thapar.edu/pages/event/national-conference-on-inclusive-education-and-technologies3"
<p>,"info@thapar.edu","http://thapar.edu/pages/event/national-conference-on-inclusive-education-and-technologies3"
<p>,"Admission Helpline +91-8882134828","http://thapar.edu/pages/event/national-conference-on-inclusive-education-and-technologies3"
<p>,"admissions@thapar.edu","http://thapar.edu/pages/event/national-conference-on-inclusive-education-and-technologies3"
<p>,"Applications queries +91-8882134828","http://thapar.edu/pages/event/national-conference-on-inclusive-education-and-technologies3"
<p>,"technical_support@thapar.edu","http://thapar.edu/pages/event/national-conference-on-inclusive-education-and-technologies3"
<p>,"From 10:40 AM Friday, 1 June 2018 To 10:40 AM Friday, 13 July 2018","http://thapar.edu/pages/event/six-weeks-summer-training-in-dept-of-biotechnology3"
<p>,"","http://thapar.edu/pages/event/six-weeks-summer-training-in-dept-of-biotechnology3"
<p>,"","http://thapar.edu/pages/event/six-weeks-summer-training-in-dept-of-biotechnology3"
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/event/six-weeks-summer-training-in-dept-of-biotechnology3"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/event/six-weeks-summer-training-in-dept-of-biotechnology3"
<p>,"","http://thapar.edu/pages/event/six-weeks-summer-training-in-dept-of-biotechnology3"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/event/six-weeks-summer-training-in-dept-of-biotechnology3"
<p>,"","http://thapar.edu/pages/event/six-weeks-summer-training-in-dept-of-biotechnology3"
<p>,"+91-175-2393021","http://thapar.edu/pages/event/six-weeks-summer-training-in-dept-of-biotechnology3"
<p>,"info@thapar.edu","http://thapar.edu/pages/event/six-weeks-summer-training-in-dept-of-biotechnology3"
<p>,"Admission Helpline +91-8882134828","http://thapar.edu/pages/event/six-weeks-summer-training-in-dept-of-biotechnology3"
<p>,"admissions@thapar.edu","http://thapar.edu/pages/event/six-weeks-summer-training-in-dept-of-biotechnology3"
<p>,"Applications queries +91-8882134828","http://thapar.edu/pages/event/six-weeks-summer-training-in-dept-of-biotechnology3"
<p>,"technical_support@thapar.edu","http://thapar.edu/pages/event/six-weeks-summer-training-in-dept-of-biotechnology3"
<p>,"From 04:33 PM Wednesday, 13 June 2018 To 04:33 PM Friday, 15 June 2018","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"Hostel Allotment Closure Notice","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"13 Jun. 18","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"All the students of TIET who have been allotted the hostels and did not complete the hostel room allotment procedure are advised to complete their room allotment by June 15, 2018 up to 5:00 PM. If any such student did not complete hostel room allotment procedure up to 15, June 2018 (up to 5:00 PM.), his/her hostel allotment will be cancelled for next semester.","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"Coordinating Warden","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"+91-175-2393021","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"info@thapar.edu","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"Admission Helpline +91-8882134828","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"admissions@thapar.edu","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"Applications queries +91-8882134828","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"technical_support@thapar.edu","http://thapar.edu/pages/event/hostel-allotment-closure-notice3"
<p>,"From 09:52 AM Friday, 1 June 2018 To 09:52 AM Sunday, 3 June 2018","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"Faculty Development Programme on","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"Effective Use of ICT in Transforming Traditional Learning and Development of MOOCs","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"1st June to 3rd June 2018","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"Click Here to View Full Details","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"+91-175-2393021","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"info@thapar.edu","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"Admission Helpline +91-8882134828","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"admissions@thapar.edu","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"Applications queries +91-8882134828","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"technical_support@thapar.edu","http://thapar.edu/pages/event/faculty-development-programme3"
<p>,"From 05:11 PM Tuesday, 22 May 2018 To 05:11 PM Thursday, 24 May 2018","http://thapar.edu/pages/event/notice-for-32nd-convocation-3"
<p>,"Download Notice Here","http://thapar.edu/pages/event/notice-for-32nd-convocation-3"
<p>,"","http://thapar.edu/pages/event/notice-for-32nd-convocation-3"
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/event/notice-for-32nd-convocation-3"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/event/notice-for-32nd-convocation-3"
<p>,"","http://thapar.edu/pages/event/notice-for-32nd-convocation-3"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/event/notice-for-32nd-convocation-3"
<p>,"","http://thapar.edu/pages/event/notice-for-32nd-convocation-3"
<p>,"+91-175-2393021","http://thapar.edu/pages/event/notice-for-32nd-convocation-3"
<p>,"info@thapar.edu","http://thapar.edu/pages/event/notice-for-32nd-convocation-3"
<p>,"Admission Helpline +91-8882134828","http://thapar.edu/pages/event/notice-for-32nd-convocation-3"
<p>,"admissions@thapar.edu","http://thapar.edu/pages/event/notice-for-32nd-convocation-3"
<p>,"Applications queries +91-8882134828","http://thapar.edu/pages/event/notice-for-32nd-convocation-3"
<p>,"technical_support@thapar.edu","http://thapar.edu/pages/event/notice-for-32nd-convocation-3"
<p>,"From 12:00 PM Saturday, 28 April 2018 To 12:00 PM Saturday, 28 April 2018","http://thapar.edu/pages/event/showcase-of-bicycle-project3"
<p>,"For enhancing the student learning through experimental experience, a bicycle projectis given to 10 groups of students. The showcase of the same is planned in the afternoon of 28th April (Saturday) 12:00 pm. In the showcase, four different activities will be performed.","http://thapar.edu/pages/event/showcase-of-bicycle-project3"
<p>,"","http://thapar.edu/pages/event/showcase-of-bicycle-project3"
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/event/showcase-of-bicycle-project3"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/event/showcase-of-bicycle-project3"
<p>,"","http://thapar.edu/pages/event/showcase-of-bicycle-project3"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/event/showcase-of-bicycle-project3"
